1779984174,677163233,,0,0.0,10000
1779984174,687165233,,0,0.0,10000
1779984174,697160233,,0,0.0,10000
1779984174,707165233,,0,0.0,10000
1779984174,717164233,,0,0.0,10000
1779984174,727161233,,0,0.0,10000
1779984174,737161233,,0,0.0,10000
1779984174,747163233,,0,0.0,10000
1779984174,757161233,,0,0.0,10000
1779984174,767160233,,0,0.0,10000
1779984174,777161233,,0,0.0,10000
1779984174,787162233,,0,0.0,10000
1779984174,797162233,,0,0.0,10000
1779984174,807161233,,0,0.0,10000
1779984174,817165233,,0,0.0,10000
1779984174,827162233,,0,0.0,10000
1779984174,837166233,,0,0.0,10000
1779984174,847160233,,0,0.0,10000
1779984174,857163233,,0,0.0,10000
1779984174,867166233,,0,0.0,10000
1779984174,877161233,,0,0.0,10000
1779984174,887161233,,0,0.0,10000
1779984174,897162233,,0,0.0,10000
1779984174,907166233,,-1,-0.0015339807878856412,10000
1779984174,917160233,,-1,-0.0015339807878856412,10000
1779984174,927162233,,-1,-0.0015339807878856412,10000
1779984174,937166233,,-1,-0.0015339807878856412,10000
1779984174,947166233,,-1,-0.0015339807878856412,10000
1779984174,957165233,,-1,-0.0015339807878856412,10000
1779984174,967162233,,-1,-0.0015339807878856412,10000
1779984174,977161233,,-1,-0.0015339807878856412,10000
1779984174,987162233,,-1,-0.0015339807878856412,10000
1779984174,997161233,,-1,-0.0015339807878856412,10000
1779984175,7165233,,-1,-0.0015339807878856412,10000
1779984175,17164233,,-1,-0.0015339807878856412,10000
1779984175,27164233,,-1,-0.0015339807878856412,10000
1779984175,37165233,,-1,-0.0015339807878856412,10000
1779984175,47165233,,-1,-0.0015339807878856412,10000
1779984175,57162233,,-1,-0.0015339807878856412,10000
1779984175,67161233,,-1,-0.0015339807878856412,10000
1779984175,77162233,,-1,-0.0015339807878856412,10000
1779984175,87160233,,-1,-0.0015339807878856412,10000
1779984175,97165233,,-1,-0.0015339807878856412,10000
1779984175,107161233,,-1,-0.0015339807878856412,10000
1779984175,117160233,,-1,-0.0015339807878856412,10000
1779984175,127162233,,-1,-0.0015339807878856412,10000
1779984175,137165233,,-1,-0.0015339807878856412,10000
1779984175,147164233,,-1,-0.0015339807878856412,10000
1779984175,157161233,,-1,-0.0015339807878856412,10000
1779984175,167160233,,-1,-0.0015339807878856412,10000
1779984175,177161233,,-1,-0.0015339807878856412,10000
1779984175,187160233,,-1,-0.0015339807878856412,10000
1779984175,197160233,,-1,-0.0015339807878856412,10000
1779984175,207164233,,-1,-0.0015339807878856412,10000
1779984175,217163233,,-1,-0.0015339807878856412,10000
1779984175,227160233,,-1,-0.0015339807878856412,10000
1779984175,237162233,,-1,-0.0015339807878856412,10000
1779984175,247166233,,-1,-0.0015339807878856412,10000
1779984175,257162233,,-1,-0.0015339807878856412,10000
1779984175,267165233,,-1,-0.0015339807878856412,10000
1779984175,277166233,,-1,-0.0015339807878856412,10000
1779984175,287164233,,-1,-0.0015339807878856412,10000
1779984175,297160233,,-1,-0.0015339807878856412,10000
1779984175,307166233,,-1,-0.0015339807878856412,10000
1779984175,317165233,,-1,-0.0015339807878856412,10000
1779984175,327164233,,-1,-0.0015339807878856412,10000
1779984175,337160233,,-1,-0.0015339807878856412,10000
1779984175,347162233,,-1,-0.0015339807878856412,10000
1779984175,357164233,,-1,-0.0015339807878856412,10000
1779984175,367165233,,-1,-0.0015339807878856412,10000
1779984175,377163233,,-1,-0.0015339807878856412,10000
1779984175,387162233,,-1,-0.0015339807878856412,10000
1779984175,397161233,,-1,-0.0015339807878856412,10000
1779984175,407161233,,-1,-0.0015339807878856412,10000
1779984175,417165233,,-1,-0.0015339807878856412,10000
1779984175,427165233,,-1,-0.0015339807878856412,10000
1779984175,437165233,,-1,-0.0015339807878856412,10000
1779984175,447165233,,-1,-0.0015339807878856412,10000
1779984175,457166233,,-1,-0.0015339807878856412,10000
1779984175,467162233,,-1,-0.0015339807878856412,10000
1779984175,477166233,,-1,-0.0015339807878856412,10000
1779984175,487160233,,-1,-0.0015339807878856412,10000
1779984175,497165233,,-1,-0.0015339807878856412,10000
1779984175,507166233,,0,0.0,10000
1779984175,517164233,,0,0.0,10000
1779984175,527165233,,0,0.0,10000
1779984175,537166233,,-1,-0.0015339807878856412,10000
1779984175,547160233,,-1,-0.0015339807878856412,10000
1779984175,557163233,,-1,-0.0015339807878856412,10000
1779984175,567166233,,-1,-0.0015339807878856412,10000
1779984175,577163233,,-1,-0.0015339807878856412,10000
1779984175,587162233,,-1,-0.0015339807878856412,10000
1779984175,597161233,,-1,-0.0015339807878856412,10000
1779984175,607161233,,-1,-0.0015339807878856412,10000
1779984175,617162233,,-1,-0.0015339807878856412,10000
1779984175,627162233,,-1,-0.0015339807878856412,10000
1779984175,637162233,,-1,-0.0015339807878856412,10000
1779984175,647163233,,-1,-0.0015339807878856412,10000
1779984175,657161233,,-1,-0.0015339807878856412,10000
1779984175,667160233,,-1,-0.0015339807878856412,10000
1779984175,677164233,,-1,-0.0015339807878856412,10000
1779984175,687164233,,-1,-0.0015339807878856412,10000
1779984175,697166233,,-1,-0.0015339807878856412,10000
1779984175,707165233,,-1,-0.0015339807878856412,10000
1779984175,717161233,,-1,-0.0015339807878856412,10000
1779984175,727160233,,-1,-0.0015339807878856412,10000
1779984175,737162233,,-1,-0.0015339807878856412,10000
1779984175,747166233,,-1,-0.0015339807878856412,10000
1779984175,757160233,,-1,-0.0015339807878856412,10000
1779984175,767161233,,-1,-0.0015339807878856412,10000
1779984175,777164233,,-1,-0.0015339807878856412,10000
